ts,bssid,ssid,rssi,freq
1771922306409,00:2c:c8:ed:bf:7e,NUGuest,-43,5220
1771922306409,00:2c:c8:ed:bf:b0,NU,-83,2412
1771922306409,00:2c:c8:ed:bf:7d,NUEAP,-42,5220
1771922306409,40:01:7a:c1:80:b0,NU,-68,2462
1771922306409,40:01:7a:c1:80:b1,NUGuest,-67,2462
1771922306409,34:b8:83:33:7d:4d,NUEAP,-78,5660
1771922306409,40:01:7a:c1:80:b2,NUEAP,-67,2462
1771922306409,34:b8:83:33:7d:4e,NUGuest,-79,5660
1771922306409,34:b8:83:33:7d:4f,NU,-78,5660
1771922306409,70:bd:96:bd:2f:62,NUEAP,-72,2462
1771922306409,48:22:54:f8:95:4b,ROB_322,-77,2432
1771922306409,40:01:7a:c1:80:bd,NUEAP,-83,5320
1771922306409,c0:25:06:78:c4:9e,<~~~skynet~~~>,-67,2412
1771922306409,40:01:7a:c1:80:bf,NU,-82,5320
1771922306409,00:2c:c8:8b:8f:9e,NUGuest,-68,5180
1771922306409,b8:27:eb:c5:da:7e,rpizero,-73,2437
1771922306409,00:2c:c8:8b:8f:9f,NU,-68,5180
1771922306409,70:bd:96:bd:2f:61,NUGuest,-72,2462
1771922306409,00:2c:c8:8b:8f:9d,NUEAP,-68,5180
1771922306409,70:bd:96:bd:2f:60,NU,-71,2462
1771922306409,58:df:59:30:1b:8d,NUEAP,-86,5320
1771922306409,70:bd:96:bd:2f:6e,NUGuest,-70,5320
1771922306409,58:df:59:30:1b:8e,NUGuest,-86,5320
1771922306409,70:bd:96:bd:2f:6d,NUEAP,-70,5320
1771922306409,58:df:59:30:1b:8f,NU,-86,5320
1771922306409,70:bd:96:bd:2f:6f,NU,-71,5320
1771922306409,00:2c:c8:8b:8f:91,NUGuest,-69,2437
1771922306409,00:2c:c8:8b:8f:92,NUEAP,-69,2437
1771922306409,00:31:92:cf:d2:fd,TP-Link_345,-75,2447
1771922306409,40:01:7a:3d:cb:8e,NUGuest,-74,5260
1771922306409,40:01:7a:3d:cb:8f,NU,-75,5260
1771922306409,00:2c:c8:8b:8f:90,NU,-69,2437
1771922306409,40:01:7a:3d:cb:8d,NUEAP,-74,5260
1771922306409,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-77,2412
1771922306409,00:2c:c8:f1:29:a1,NUGuest,-80,2412
1771922306409,00:2c:c8:f1:29:a2,NUEAP,-82,2412
1771922306409,00:2c:c8:ed:bf:71,NUGuest,-43,2437
1771922306409,00:2c:c8:ed:bf:70,NU,-43,2437
1771922306409,00:2c:c8:ed:bf:72,NUEAP,-43,2437
1771922306409,70:bd:96:bd:20:6e,NUGuest,-80,5660
1771922306409,00:2c:c8:ed:bf:7f,NU,-43,5220
1771922311522,40:01:7a:c1:80:b0,NU,-69,2462
1771922311522,40:01:7a:c1:80:b1,NUGuest,-69,2462
1771922311522,34:b8:83:33:7d:4d,NUEAP,-81,5660
1771922311522,40:01:7a:c1:80:b2,NUEAP,-69,2462
1771922311522,34:b8:83:33:7d:4e,NUGuest,-82,5660
1771922311522,34:b8:83:33:7d:4f,NU,-82,5660
1771922311522,48:22:54:f8:95:4b,ROB_322,-77,2432
1771922311522,68:71:61:19:16:4f,NU,-81,5660
1771922311522,c0:25:06:78:c4:9e,<~~~skynet~~~>,-68,2412
1771922311522,68:71:61:19:16:4d,NUEAP,-82,5660
1771922311522,68:71:61:19:16:4e,NUGuest,-82,5660
1771922311522,58:df:59:30:1b:8d,NUEAP,-84,5320
1771922311522,70:bd:96:bd:2f:6e,NUGuest,-74,5320
1771922311522,58:df:59:30:1b:8e,NUGuest,-83,5320
1771922311522,70:bd:96:bd:2f:6d,NUEAP,-74,5320
1771922311522,58:df:59:30:1b:8f,NU,-84,5320
1771922311522,70:bd:96:bd:2f:6f,NU,-74,5320
1771922311522,00:2c:c8:8b:8f:91,NUGuest,-68,2437
1771922311522,00:2c:c8:8b:8f:92,NUEAP,-69,2437
1771922311522,00:2c:c8:8b:8f:90,NU,-68,2437
1771922311522,48:22:54:f8:91:61,Events1,-83,2427
1771922311522,00:2c:c8:ed:bf:7f,NU,-45,5220
1771922311522,00:2c:c8:ed:bf:7e,NUGuest,-40,5220
1771922311522,70:bd:96:bd:20:61,NUGuest,-73,2412
1771922311522,00:2c:c8:ed:bf:7d,NUEAP,-40,5220
1771922311522,70:bd:96:bd:20:62,NUEAP,-71,2412
1771922311522,40:01:7a:c1:80:bd,NUEAP,-83,5320
1771922311522,40:01:7a:c1:80:be,NUGuest,-83,5320
1771922311522,40:01:7a:c1:80:bf,NU,-83,5320
1771922311522,00:2c:c8:8b:8f:9e,NUGuest,-69,5180
1771922311522,b8:27:eb:c5:da:7e,rpizero,-78,2437
1771922311522,00:2c:c8:8b:8f:9f,NU,-69,5180
1771922311522,70:bd:96:bd:2f:61,NUGuest,-67,2462
1771922311522,00:2c:c8:8b:8f:9d,NUEAP,-69,5180
1771922311522,00:31:92:cf:d2:fd,TP-Link_345,-77,2447
1771922311522,40:01:7a:3d:cb:8e,NUGuest,-75,5260
1771922311522,40:01:7a:3d:cb:8f,NU,-75,5260
1771922311522,40:01:7a:3d:cb:8d,NUEAP,-77,5260
1771922311522,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-75,2412
1771922311522,00:2c:c8:f1:29:a1,NUGuest,-79,2412
1771922311522,00:2c:c8:f1:29:a2,NUEAP,-79,2412
1771922311522,00:2c:c8:f1:29:a0,NU,-81,2412
1771922311522,00:2c:c8:ed:bf:71,NUGuest,-46,2437
1771922311522,00:2c:c8:77:e6:e1,NUGuest,-78,2437
1771922311522,00:2c:c8:ed:bf:70,NU,-46,2437
1771922311522,00:2c:c8:77:e6:e2,NUEAP,-79,2437
1771922311522,00:2c:c8:ed:bf:72,NUEAP,-46,2437
1771922311522,70:bd:96:bd:20:6e,NUGuest,-80,5660
1771922311522,70:bd:96:bd:20:6d,NUEAP,-81,5660
1771922311522,00:2c:c8:8b:92:4e,NUGuest,-90,5260
1771922311522,70:bd:96:bd:20:6f,NU,-80,5660
1771922316641,00:2c:c8:ed:bf:7e,NUGuest,-46,5220
1771922316641,00:2c:c8:ed:bf:7d,NUEAP,-47,5220
1771922316641,40:01:7a:c1:80:b0,NU,-68,2462
1771922316641,40:01:7a:c1:80:b1,NUGuest,-68,2462
1771922316641,34:b8:83:33:7d:4d,NUEAP,-82,5660
1771922316641,70:bd:96:bd:20:62,NUEAP,-75,2412
1771922316641,40:01:7a:c1:80:b2,NUEAP,-68,2462
1771922316641,34:b8:83:33:7d:4e,NUGuest,-80,5660
1771922316641,34:b8:83:33:7d:4f,NU,-82,5660
1771922316641,70:bd:96:bd:2f:62,NUEAP,-66,2462
1771922316641,68:71:61:19:16:4f,NU,-83,5660
1771922316641,40:01:7a:c1:80:bd,NUEAP,-87,5320
1771922316641,c0:25:06:78:c4:9e,<~~~skynet~~~>,-63,2412
1771922316641,40:01:7a:c1:80:be,NUGuest,-87,5320
1771922316641,40:01:7a:c1:80:bf,NU,-88,5320
1771922316641,00:2c:c8:8b:8f:9e,NUGuest,-68,5180
1771922316641,b8:27:eb:c5:da:7e,rpizero,-80,2437
1771922316641,00:2c:c8:8b:8f:9f,NU,-68,5180
1771922316641,02:46:85:4b:5c:23,i have wifi  clown  poor u,-85,2462
1771922316641,68:71:61:19:16:4d,NUEAP,-82,5660
1771922316641,70:bd:96:bd:2f:61,NUGuest,-66,2462
1771922316641,68:71:61:19:16:4e,NUGuest,-83,5660
1771922316641,70:bd:96:bd:2f:60,NU,-65,2462
1771922316641,00:2c:c8:8b:8f:9d,NUEAP,-68,5180
1771922316641,70:bd:96:bd:2f:6e,NUGuest,-71,5320
1771922316641,70:bd:96:bd:2f:6d,NUEAP,-71,5320
1771922316641,00:2c:c8:8b:8f:91,NUGuest,-61,2437
1771922316641,00:2c:c8:8b:8f:92,NUEAP,-61,2437
1771922316641,00:31:92:cf:d2:fd,TP-Link_345,-73,2447
1771922316641,40:01:7a:3d:cb:8e,NUGuest,-74,5260
1771922316641,40:01:7a:3d:cb:8f,NU,-74,5260
1771922316641,00:2c:c8:8b:8f:90,NU,-61,2437
1771922316641,40:01:7a:3d:cb:8d,NUEAP,-74,5260
1771922316641,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-72,2412
1771922316641,00:2c:c8:f1:29:a1,NUGuest,-79,2412
1771922316641,00:2c:c8:f1:29:a2,NUEAP,-79,2412
1771922316641,00:2c:c8:f1:29:a0,NU,-79,2412
1771922316641,00:2c:c8:ed:bf:71,NUGuest,-39,2437
1771922316641,00:2c:c8:77:e6:e1,NUGuest,-76,2437
1771922316641,00:2c:c8:ed:bf:70,NU,-39,2437
1771922316641,00:2c:c8:ed:bf:72,NUEAP,-39,2437
1771922316641,70:bd:96:bd:20:6e,NUGuest,-81,5660
1771922316641,70:bd:96:bd:20:6d,NUEAP,-81,5660
1771922316641,00:2c:c8:ed:bf:7f,NU,-43,5220
1771922316641,70:bd:96:bd:20:6f,NU,-81,5660
1771922321665,00:2c:c8:ed:bf:7e,NUGuest,-44,5220
1771922321665,00:2c:c8:ed:bf:7d,NUEAP,-43,5220
1771922321665,70:bd:96:bd:20:60,NU,-76,2412
1771922321665,40:01:7a:c1:80:b0,NU,-67,2462
1771922321665,40:01:7a:c1:80:b1,NUGuest,-67,2462
1771922321665,34:b8:83:33:7d:4d,NUEAP,-81,5660
1771922321665,40:01:7a:c1:80:b2,NUEAP,-67,2462
1771922321665,34:b8:83:33:7d:4e,NUGuest,-81,5660
1771922321665,34:b8:83:33:7d:4f,NU,-81,5660
1771922321665,68:71:61:19:16:4f,NU,-83,5660
1771922321665,40:01:7a:c1:80:bd,NUEAP,-84,5320
1771922321665,40:01:7a:c1:80:be,NUGuest,-85,5320
1771922321665,40:01:7a:c1:80:bf,NU,-83,5320
1771922321665,00:2c:c8:8b:8f:9e,NUGuest,-67,5180
1771922321665,b8:27:eb:c5:da:7e,rpizero,-78,2437
1771922321665,00:2c:c8:8b:8f:9f,NU,-66,5180
1771922321665,68:71:61:19:16:4d,NUEAP,-83,5660
1771922321665,70:bd:96:bd:2f:61,NUGuest,-68,2462
1771922321665,68:71:61:19:16:4e,NUGuest,-87,5660
1771922321665,00:2c:c8:8b:8f:9d,NUEAP,-66,5180
1771922321665,70:bd:96:bd:2f:60,NU,-68,2462
1771922321665,58:df:59:30:1b:8d,NUEAP,-87,5320
1771922321665,70:bd:96:bd:2f:6e,NUGuest,-71,5320
1771922321665,58:df:59:30:1b:8e,NUGuest,-87,5320
1771922321665,70:bd:96:bd:2f:6d,NUEAP,-71,5320
1771922321665,58:df:59:30:1b:8f,NU,-88,5320
1771922321665,70:bd:96:bd:2f:6f,NU,-71,5320
1771922321665,00:2c:c8:8b:8f:91,NUGuest,-62,2437
1771922321665,00:2c:c8:8b:8f:92,NUEAP,-62,2437
1771922321665,40:01:7a:3d:cb:8e,NUGuest,-76,5260
1771922321665,40:01:7a:3d:cb:8f,NU,-76,5260
1771922321665,00:2c:c8:8b:8f:90,NU,-63,2437
1771922321665,40:01:7a:3d:cb:8d,NUEAP,-76,5260
1771922321665,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-75,2412
1771922321665,00:2c:c8:f1:29:a1,NUGuest,-78,2412
1771922321665,00:2c:c8:f1:29:a2,NUEAP,-77,2412
1771922321665,00:2c:c8:ed:bf:71,NUGuest,-36,2437
1771922321665,00:2c:c8:77:e6:e1,NUGuest,-77,2437
1771922321665,00:2c:c8:ed:bf:70,NU,-36,2437
1771922321665,00:2c:c8:ed:bf:72,NUEAP,-35,2437
1771922321665,70:bd:96:bd:20:6e,NUGuest,-80,5660
1771922321665,70:bd:96:bd:20:6d,NUEAP,-80,5660
1771922321665,00:2c:c8:ed:bf:7f,NU,-39,5220
1771922321665,70:bd:96:bd:20:6f,NU,-80,5660
1771922326786,40:01:7a:c1:80:b0,NU,-69,2462
1771922326786,40:01:7a:c1:80:b1,NUGuest,-69,2462
1771922326786,34:b8:83:33:7d:4d,NUEAP,-80,5660
1771922326786,40:01:7a:c1:80:b2,NUEAP,-69,2462
1771922326786,34:b8:83:33:7d:4e,NUGuest,-80,5660
1771922326786,34:b8:83:33:7d:4f,NU,-80,5660
1771922326786,48:22:54:f8:95:4b,ROB_322,-77,2432
1771922326786,68:71:61:19:16:4f,NU,-82,5660
1771922326786,c0:25:06:78:c4:9e,<~~~skynet~~~>,-68,2412
1771922326786,68:71:61:19:16:4d,NUEAP,-82,5660
1771922326786,68:71:61:19:16:4e,NUGuest,-83,5660
1771922326786,58:df:59:30:1b:8d,NUEAP,-83,5320
1771922326786,70:bd:96:bd:2f:6e,NUGuest,-73,5320
1771922326786,58:df:59:30:1b:8e,NUGuest,-83,5320
1771922326786,70:bd:96:bd:2f:6d,NUEAP,-72,5320
1771922326786,58:df:59:30:1b:8f,NU,-83,5320
1771922326786,70:bd:96:bd:2f:6f,NU,-71,5320
1771922326786,00:2c:c8:8b:8f:91,NUGuest,-62,2437
1771922326786,00:2c:c8:8b:8f:92,NUEAP,-62,2437
1771922326786,00:2c:c8:8b:8f:90,NU,-63,2437
1771922326786,00:2c:c8:ed:bf:7f,NU,-43,5220
1771922326786,00:2c:c8:ed:bf:7e,NUGuest,-40,5220
1771922326786,70:bd:96:bd:20:61,NUGuest,-73,2412
1771922326786,00:2c:c8:ed:bf:7d,NUEAP,-39,5220
1771922326786,70:bd:96:bd:20:60,NU,-74,2412
1771922326786,70:bd:96:bd:20:62,NUEAP,-73,2412
1771922326786,70:bd:96:bd:2f:62,NUEAP,-67,2462
1771922326786,40:01:7a:c1:80:be,NUGuest,-85,5320
1771922326786,40:01:7a:c1:80:bf,NU,-84,5320
1771922326786,00:2c:c8:8b:8f:9e,NUGuest,-69,5180
1771922326786,b8:27:eb:c5:da:7e,rpizero,-73,2437
1771922326786,00:2c:c8:8b:8f:9f,NU,-69,5180
1771922326786,02:46:85:4b:5c:23,i have wifi  clown  poor u,-84,2462
1771922326786,70:bd:96:bd:2f:61,NUGuest,-65,2462
1771922326786,00:2c:c8:8b:8f:9d,NUEAP,-70,5180
1771922326786,00:31:92:cf:d2:fd,TP-Link_345,-74,2447
1771922326786,40:01:7a:3d:cb:8e,NUGuest,-76,5260
1771922326786,40:01:7a:3d:cb:8f,NU,-76,5260
1771922326786,40:01:7a:3d:cb:8d,NUEAP,-76,5260
1771922326786,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-69,2412
1771922326786,00:2c:c8:f1:29:a1,NUGuest,-81,2412
1771922326786,00:2c:c8:f1:29:a2,NUEAP,-80,2412
1771922326786,00:2c:c8:f1:29:a0,NU,-80,2412
1771922326786,00:2c:c8:ed:bf:71,NUGuest,-42,2437
1771922326786,00:2c:c8:ed:bf:70,NU,-43,2437
1771922326786,00:2c:c8:ed:bf:72,NUEAP,-42,2437
1771922326786,70:bd:96:bd:20:6e,NUGuest,-78,5660
1771922326786,70:bd:96:bd:20:6d,NUEAP,-78,5660
1771922326786,70:bd:96:bd:20:6f,NU,-78,5660
1771922331878,40:01:7a:c1:80:b0,NU,-68,2462
1771922331878,40:01:7a:c1:80:b1,NUGuest,-68,2462
1771922331878,34:b8:83:33:7d:4d,NUEAP,-82,5660
1771922331878,40:01:7a:c1:80:b2,NUEAP,-68,2462
1771922331878,34:b8:83:33:7d:4e,NUGuest,-82,5660
1771922331878,34:b8:83:33:7d:4f,NU,-80,5660
1771922331878,48:22:54:f8:95:4b,ROB_322,-77,2432
1771922331878,68:71:61:19:16:4f,NU,-84,5660
1771922331878,c0:25:06:78:c4:9e,<~~~skynet~~~>,-69,2412
1771922331878,68:71:61:19:16:4d,NUEAP,-83,5660
1771922331878,68:71:61:19:16:4e,NUGuest,-83,5660
1771922331878,58:df:59:30:1b:8d,NUEAP,-85,5320
1771922331878,70:bd:96:bd:2f:6e,NUGuest,-73,5320
1771922331878,58:df:59:30:1b:8e,NUGuest,-84,5320
1771922331878,70:bd:96:bd:2f:6d,NUEAP,-74,5320
1771922331878,58:df:59:30:1b:8f,NU,-84,5320
1771922331878,00:2c:c8:8b:8f:91,NUGuest,-66,2437
1771922331878,00:2c:c8:8b:8f:92,NUEAP,-65,2437
1771922331878,00:2c:c8:8b:8f:90,NU,-65,2437
1771922331878,00:2c:c8:ed:bf:7f,NU,-41,5220
1771922331878,00:2c:c8:ed:bf:7e,NUGuest,-44,5220
1771922331878,00:2c:c8:ed:bf:7d,NUEAP,-43,5220
1771922331878,70:bd:96:bd:2f:62,NUEAP,-63,2462
1771922331878,40:01:7a:c1:80:bd,NUEAP,-84,5320
1771922331878,40:01:7a:c1:80:be,NUGuest,-83,5320
1771922331878,40:01:7a:c1:80:bf,NU,-83,5320
1771922331878,00:2c:c8:8b:8f:9e,NUGuest,-70,5180
1771922331878,b8:27:eb:c5:da:7e,rpizero,-81,2437
1771922331878,00:2c:c8:8b:8f:9f,NU,-70,5180
1771922331878,02:46:85:4b:5c:23,i have wifi  clown  poor u,-83,2462
1771922331878,70:bd:96:bd:2f:61,NUGuest,-64,2462
1771922331878,70:bd:96:bd:2f:60,NU,-63,2462
1771922331878,00:2c:c8:8b:8f:9d,NUEAP,-70,5180
1771922331878,00:31:92:cf:d2:fd,TP-Link_345,-75,2447
1771922331878,40:01:7a:3d:cb:8e,NUGuest,-74,5260
1771922331878,40:01:7a:3d:cb:8f,NU,-74,5260
1771922331878,40:01:7a:3d:cb:8d,NUEAP,-74,5260
1771922331878,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-72,2412
1771922331878,00:2c:c8:f1:29:a1,NUGuest,-80,2412
1771922331878,00:2c:c8:f1:29:a2,NUEAP,-80,2412
1771922331878,00:2c:c8:f1:29:a0,NU,-79,2412
1771922331878,00:2c:c8:ed:bf:71,NUGuest,-40,2437
1771922331878,00:2c:c8:77:e6:e1,NUGuest,-76,2437
1771922331878,00:2c:c8:ed:bf:70,NU,-41,2437
1771922331878,00:2c:c8:77:e6:e2,NUEAP,-76,2437
1771922331878,00:2c:c8:ed:bf:72,NUEAP,-40,2437
1771922331878,70:bd:96:bd:20:6e,NUGuest,-78,5660
1771922331878,70:bd:96:bd:20:6d,NUEAP,-78,5660
1771922331878,4a:22:54:a8:95:4b,,-77,2432
1771922331878,70:bd:96:bd:20:6f,NU,-77,5660
1771922336908,40:01:7a:c1:80:b0,NU,-68,2462
1771922336908,40:01:7a:c1:80:b1,NUGuest,-67,2462
1771922336908,34:b8:83:33:7d:4d,NUEAP,-83,5660
1771922336908,40:01:7a:c1:80:b2,NUEAP,-68,2462
1771922336908,34:b8:83:33:7d:4e,NUGuest,-86,5660
1771922336908,34:b8:83:33:7d:4f,NU,-83,5660
1771922336908,68:71:61:19:16:4f,NU,-80,5660
1771922336908,c0:25:06:78:c4:9e,<~~~skynet~~~>,-68,2412
1771922336908,68:71:61:19:16:4d,NUEAP,-81,5660
1771922336908,68:71:61:19:16:4e,NUGuest,-80,5660
1771922336908,58:df:59:30:1b:8d,NUEAP,-88,5320
1771922336908,70:bd:96:bd:2f:6e,NUGuest,-71,5320
1771922336908,58:df:59:30:1b:8e,NUGuest,-86,5320
1771922336908,70:bd:96:bd:2f:6d,NUEAP,-71,5320
1771922336908,58:df:59:30:1b:8f,NU,-88,5320
1771922336908,70:bd:96:bd:2f:6f,NU,-71,5320
1771922336908,00:2c:c8:8b:8f:91,NUGuest,-67,2437
1771922336908,00:2c:c8:8b:8f:92,NUEAP,-68,2437
1771922336908,2a:cb:b1:ce:e5:5f,Redmi Note 12 Pro,-88,5180
1771922336908,00:2c:c8:8b:8f:90,NU,-67,2437
1771922336908,48:22:54:f8:91:61,Events1,-83,2427
1771922336908,00:2c:c8:ed:bf:7f,NU,-46,5220
1771922336908,00:2c:c8:ed:bf:7e,NUGuest,-40,5220
1771922336908,00:2c:c8:ed:bf:7d,NUEAP,-40,5220
1771922336908,70:bd:96:bd:2f:62,NUEAP,-62,2462
1771922336908,40:01:7a:c1:80:bd,NUEAP,-82,5320
1771922336908,40:01:7a:c1:80:bf,NU,-81,5320
1771922336908,00:2c:c8:8b:8f:9e,NUGuest,-68,5180
1771922336908,b8:27:eb:c5:da:7e,rpizero,-79,2437
1771922336908,00:2c:c8:8b:8f:9f,NU,-69,5180
1771922336908,70:bd:96:bd:2f:61,NUGuest,-62,2462
1771922336908,70:bd:96:bd:2f:60,NU,-62,2462
1771922336908,00:2c:c8:8b:8f:9d,NUEAP,-69,5180
1771922336908,00:31:92:cf:d2:fd,TP-Link_345,-75,2447
1771922336908,40:01:7a:3d:cb:8e,NUGuest,-74,5260
1771922336908,40:01:7a:3d:cb:8f,NU,-73,5260
1771922336908,40:01:7a:3d:cb:8d,NUEAP,-74,5260
1771922336908,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-70,2412
1771922336908,00:2c:c8:f1:29:a1,NUGuest,-77,2412
1771922336908,00:2c:c8:f1:29:a2,NUEAP,-75,2412
1771922336908,00:2c:c8:f1:29:a0,NU,-76,2412
1771922336908,00:2c:c8:ed:bf:71,NUGuest,-39,2437
1771922336908,00:2c:c8:77:e6:e1,NUGuest,-75,2437
1771922336908,00:2c:c8:ed:bf:70,NU,-39,2437
1771922336908,00:2c:c8:77:e6:e2,NUEAP,-75,2437
1771922336908,00:2c:c8:ed:bf:72,NUEAP,-39,2437
1771922336908,70:bd:96:bd:20:6e,NUGuest,-81,5660
1771922336908,70:bd:96:bd:20:6d,NUEAP,-80,5660
1771922336908,70:bd:96:bd:20:6f,NU,-80,5660
1771922341933,00:2c:c8:ed:bf:7e,NUGuest,-44,5220
1771922341933,00:2c:c8:ed:bf:7d,NUEAP,-44,5220
1771922341933,40:01:7a:c1:80:b0,NU,-64,2462
1771922341933,40:01:7a:c1:80:b1,NUGuest,-65,2462
1771922341933,34:b8:83:33:7d:4d,NUEAP,-83,5660
1771922341933,70:bd:96:bd:20:62,NUEAP,-77,2412
1771922341933,40:01:7a:c1:80:b2,NUEAP,-64,2462
1771922341933,34:b8:83:33:7d:4e,NUGuest,-87,5660
1771922341933,34:b8:83:33:7d:4f,NU,-87,5660
1771922341933,70:bd:96:bd:2f:62,NUEAP,-62,2462
1771922341933,48:22:54:f8:95:4b,ROB_322,-71,2432
1771922341933,68:71:61:19:16:4f,NU,-79,5660
1771922341933,c0:25:06:78:c4:9e,<~~~skynet~~~>,-68,2412
1771922341933,40:01:7a:c1:80:bf,NU,-87,5320
1771922341933,00:2c:c8:8b:8f:9e,NUGuest,-68,5180
1771922341933,b8:27:eb:c5:da:7e,rpizero,-81,2437
1771922341933,00:2c:c8:8b:8f:9f,NU,-68,5180
1771922341933,68:71:61:19:16:4d,NUEAP,-78,5660
1771922341933,70:bd:96:bd:2f:61,NUGuest,-61,2462
1771922341933,68:71:61:19:16:4e,NUGuest,-80,5660
1771922341933,70:bd:96:bd:2f:60,NU,-62,2462
1771922341933,00:2c:c8:8b:8f:9d,NUEAP,-68,5180
1771922341933,58:df:59:30:1b:8d,NUEAP,-87,5320
1771922341933,70:bd:96:bd:2f:6e,NUGuest,-70,5320
1771922341933,58:df:59:30:1b:8e,NUGuest,-87,5320
1771922341933,70:bd:96:bd:2f:6f,NU,-70,5320
1771922341933,8c:86:dd:03:7e:68,NU_6321,-83,2452
1771922341933,00:2c:c8:8b:8f:91,NUGuest,-65,2437
1771922341933,00:2c:c8:8b:8f:92,NUEAP,-65,2437
1771922341933,00:31:92:cf:d2:fd,TP-Link_345,-76,2447
1771922341933,2a:cb:b1:ce:e5:5f,Redmi Note 12 Pro,-87,5180
1771922341933,40:01:7a:3d:cb:8e,NUGuest,-74,5260
1771922341933,40:01:7a:3d:cb:8f,NU,-73,5260
1771922341933,00:2c:c8:8b:8f:90,NU,-64,2437
1771922341933,40:01:7a:3d:cb:8d,NUEAP,-73,5260
1771922341933,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-67,2412
1771922341933,00:2c:c8:f1:29:a1,NUGuest,-81,2412
1771922341933,00:2c:c8:f1:29:a2,NUEAP,-82,2412
1771922341933,00:2c:c8:ed:bf:71,NUGuest,-41,2437
1771922341933,00:2c:c8:77:e6:e1,NUGuest,-78,2437
1771922341933,00:2c:c8:ed:bf:70,NU,-42,2437
1771922341933,00:2c:c8:77:e6:e2,NUEAP,-78,2437
1771922341933,00:2c:c8:ed:bf:72,NUEAP,-41,2437
1771922341933,70:bd:96:bd:20:6e,NUGuest,-81,5660
1771922341933,70:bd:96:bd:20:6d,NUEAP,-80,5660
1771922341933,4a:22:54:a8:95:4b,,-72,2432
1771922341933,00:2c:c8:ed:bf:7f,NU,-50,5220
1771922341933,70:bd:96:bd:20:6f,NU,-80,5660
1771922347016,40:01:7a:c1:80:b1,NUGuest,-75,2462
1771922347016,34:b8:83:33:7d:4d,NUEAP,-82,5660
1771922347016,40:01:7a:c1:80:b2,NUEAP,-75,2462
1771922347016,34:b8:83:33:7d:4e,NUGuest,-82,5660
1771922347016,34:b8:83:33:7d:4f,NU,-82,5660
1771922347016,70:bd:96:bd:2f:62,NUEAP,-64,2462
1771922347016,48:22:54:f8:95:4b,ROB_322,-69,2432
1771922347016,68:71:61:19:16:4f,NU,-74,5660
1771922347016,c0:25:06:78:c4:9e,<~~~skynet~~~>,-72,2412
1771922347016,00:2c:c8:8b:8f:9e,NUGuest,-85,5180
1771922347016,b8:27:eb:c5:da:7e,rpizero,-84,2437
1771922347016,00:2c:c8:8b:8f:9f,NU,-85,5180
1771922347016,68:71:61:19:16:4d,NUEAP,-74,5660
1771922347016,70:bd:96:bd:2f:61,NUGuest,-64,2462
1771922347016,68:71:61:19:16:4e,NUGuest,-74,5660
1771922347016,00:2c:c8:8b:8f:9d,NUEAP,-84,5180
1771922347016,58:df:59:30:1b:8d,NUEAP,-88,5320
1771922347016,70:bd:96:bd:2f:6e,NUGuest,-64,5320
1771922347016,58:df:59:30:1b:8e,NUGuest,-88,5320
1771922347016,70:bd:96:bd:2f:6d,NUEAP,-64,5320
1771922347016,58:df:59:30:1b:8f,NU,-88,5320
1771922347016,70:bd:96:bd:2f:6f,NU,-64,5320
1771922347016,8c:86:dd:03:7e:68,NU_6321,-83,2452
1771922347016,00:2c:c8:8b:8f:91,NUGuest,-81,2437
1771922347016,1e:52:19:3b:d5:56,Ааа,-79,2462
1771922347016,00:2c:c8:8b:8f:92,NUEAP,-82,2437
1771922347016,40:01:7a:3d:cb:8e,NUGuest,-78,5260
1771922347016,40:01:7a:3d:cb:8f,NU,-77,5260
1771922347016,00:2c:c8:8b:8f:90,NU,-83,2437
1771922347016,40:01:7a:3d:cb:8d,NUEAP,-77,5260
1771922347016,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-72,2412
1771922347016,00:2c:c8:f1:29:a1,NUGuest,-80,2412
1771922347016,00:2c:c8:f1:29:a2,NUEAP,-80,2412
1771922347016,00:2c:c8:f1:29:a0,NU,-80,2412
1771922347016,00:2c:c8:ed:bf:71,NUGuest,-50,2437
1771922347016,00:2c:c8:77:e6:e1,NUGuest,-77,2437
1771922347016,00:2c:c8:ed:bf:70,NU,-50,2437
1771922347016,00:2c:c8:77:e6:e0,NU,-78,2437
1771922347016,00:2c:c8:77:e6:e2,NUEAP,-77,2437
1771922347016,00:2c:c8:ed:bf:72,NUEAP,-50,2437
1771922347016,70:bd:96:bd:20:6e,NUGuest,-75,5660
1771922347016,70:bd:96:bd:20:6d,NUEAP,-75,5660
1771922347016,4a:22:54:a8:95:4b,,-70,2432
1771922347016,00:2c:c8:ed:bf:7f,NU,-56,5220
1771922347016,70:bd:96:bd:20:6f,NU,-75,5660
1771922352150,00:2c:c8:ed:bf:7e,NUGuest,-55,5220
